id,latitude,longitude,time,magnitude,is_background,gen_0_parent,generation
303,20.083504494547704,-155.6228164791397,2024-10-12 14:07:17.173574000,2.8,True,303,0
304,19.071001082015783,-155.75194138838566,2024-10-13 09:58:11.775145000,2.9,True,304,0
305,19.19851139639152,-155.60166459926143,2024-10-23 09:27:38.160997000,3.0,True,305,0
306,19.589322332326066,-155.05090946465657,2024-10-23 10:44:40.227073000,3.3,True,306,0
307,19.391073013566874,-155.62036472885634,2024-11-09 11:32:21.464082000,2.7,True,307,0
308,19.102759503249374,-155.63056010313005,2024-11-19 22:55:33.298616000,3.0,True,308,0
309,19.309815188611324,-155.35675974386447,2024-11-23 09:09:30.822366000,2.5,True,309,0
310,19.804771424371467,-155.56644054063202,2024-11-28 20:27:19.624520000,2.8,True,310,0
311,19.29449247290161,-155.1269016169143,2024-11-30 19:42:54.604357000,3.0,True,311,0
312,19.895365533948716,-155.6588501468883,2024-12-19 22:20:22.237105000,2.9,True,312,0
313,19.48561529941824,-155.70386615040698,2024-12-30 06:33:44.530537000,2.5,True,313,0
314,19.534302415215368,-155.45481689241007,2024-12-30 21:40:01.401528000,2.5,True,314,0
315,19.424368545183423,-155.2269441294159,2020-01-01 10:12:18.307792385,2.5,False,1,1
316,19.758549593278154,-155.25946327948355,2020-01-01 11:58:22.500200631,2.6,False,1,1
317,19.76524602444588,-155.66707404572702,2020-01-07 18:38:06.771136310,2.7,False,3,1
318,19.61869315043991,-155.60332788356848,2020-02-02 02:54:45.080947360,2.5,False,9,1
319,19.677950079574213,-155.38981130037783,2020-02-07 12:42:13.654593865,2.8,False,10,1
320,19.53578369362425,-155.45803298896072,2020-05-01 09:01:16.274012945,2.5,False,15,1
321,19.57989931256714,-155.45502646534538,2020-03-09 07:51:13.845101154,3.0,False,15,1
322,19.629665121554137,-155.71158557646135,2020-03-11 08:55:48.428342668,3.6,False,16,1
323,19.81583504437872,-155.47800139810698,2020-03-11 22:34:47.198363284,3.2,False,16,1
324,19.227750679868347,-155.54676187648775,2020-03-11 08:55:42.792653007,2.6,False,16,1
325,19.823358429136128,-155.47555343222425,2020-03-11 09:23:15.768072998,2.9,False,16,1
326,19.836300410562608,-155.4859354079706,2020-07-20 16:18:19.738634968,2.5,False,16,1
327,19.842855037915932,-155.47834947554696,2020-03-12 01:57:07.854025127,2.8,False,16,1
328,19.05115709659729,-155.78057303836272,2020-03-18 02:50:06.588747024,2.8,False,18,1
329,19.054220653661716,-155.79289931855246,2020-03-18 02:56:31.754344355,4.4,False,18,1
330,19.3508178077074,-155.23346167411876,2020-03-28 16:09:32.365915574,2.8,False,19,1
331,19.73764113193178,-155.47559838692777,2020-03-30 16:37:20.012737884,2.6,False,20,1
332,19.372612278071507,-155.6566870199045,2020-04-19 21:08:17.817690445,2.5,False,23,1
333,19.598386323014996,-155.9268082503579,2020-04-19 16:56:28.169619731,2.8,False,24,1
334,19.651915887511382,-155.01236766743347,2020-04-30 11:57:04.516520274,2.8,False,26,1
335,19.39312088741547,-155.33932947053736,2020-06-01 13:00:23.089442753,4.6,False,27,1
336,20.135662560545853,-155.7848811640103,2020-05-23 16:31:03.036671918,3.8,False,28,1
337,19.106521426794128,-155.662413429378,2020-05-12 17:49:20.462436934,2.9,False,29,1
338,19.664112406437486,-155.58480405639233,2020-05-29 14:41:49.606665907,2.9,False,30,1
339,19.643586139328633,-155.62809029299697,2020-05-24 03:16:35.570900115,3.8,False,30,1
340,19.635629339272217,-155.64811602365887,2020-05-30 04:06:46.940557233,3.8,False,30,1
341,19.642944351802573,-155.5986807331296,2020-05-24 10:49:03.529798498,2.6,False,30,1
342,20.124022697205376,-155.8289113031973,2020-06-06 04:02:02.616445220,2.6,False,31,1
343,20.10907085256089,-155.77664390810142,2020-06-06 03:50:25.763682236,2.9,False,31,1
344,19.332553672111892,-155.45117385419402,2020-06-08 14:43:21.555027886,3.0,False,32,1
345,20.077278564850626,-155.7386566932362,2020-06-25 00:09:09.435051733,2.6,False,34,1
346,19.720040947078548,-155.97343983913152,2020-06-25 14:12:52.112592358,3.1,False,35,1
347,19.79171517414285,-155.40899326299808,2020-06-30 13:25:53.940211948,2.7,False,36,1
348,19.84147594152516,-155.16086203061926,2020-12-07 14:59:12.084730473,2.6,False,37,1
349,19.632830191042284,-155.87868885278985,2020-07-13 05:36:42.444906096,3.0,False,39,1
351,19.017116989320193,-155.62409648971226,2020-07-13 12:17:50.291163834,2.9,False,40,1
352,19.191329846404937,-155.61437966386345,2020-07-13 14:22:22.729302867,3.0,False,40,1
353,20.149140433075825,-155.63865702967473,2020-07-29 22:00:41.167751047,3.1,False,42,1
354,19.7281545134739,-155.7557500606642,2020-10-02 08:25:40.073796501,2.6,False,51,1
355,20.19661849479105,-155.8742493827726,2020-10-02 18:09:27.362835953,2.5,False,52,1
356,19.62835167945687,-155.78061284996824,2021-03-31 23:02:34.833771037,3.0,False,55,1
357,19.12375339269975,-155.59389380799044,2020-10-23 23:11:10.860269644,3.9,False,56,1
360,19.10335064323628,-155.553143656295,2020-10-23 23:09:59.099702052,3.8,False,56,1
361,19.112837538936372,-155.55928073389342,2020-10-23 23:14:49.198164107,2.5,False,56,1
362,19.136155788288917,-155.84742011661368,2020-10-24 03:10:26.164471893,3.2,False,56,1
365,19.088800046877626,-155.58096288426438,2020-11-05 18:02:43.094147382,3.2,False,56,1
366,19.172299719412386,-155.52856641861504,2020-10-24 14:31:28.201947192,2.6,False,56,1
368,19.21891361655091,-155.57306891958206,2020-10-24 04:27:14.152631375,2.8,False,56,1
370,19.132755129233438,-155.62539515793875,2020-10-23 23:13:04.617394039,2.6,False,56,1
372,19.204695031490587,-155.80624655804266,2020-10-23 23:11:45.599769981,2.5,False,56,1
375,19.109092491472424,-155.84370254578985,2020-10-23 23:10:20.603970584,2.5,False,56,1
376,19.05920542513753,-155.57300378618373,2021-02-22 02:00:20.915648687,2.6,False,56,1
377,19.11294608136507,-155.57328769880053,2023-11-14 10:25:36.182246777,3.3,False,56,1
378,19.117507041498126,-155.551768495099,2020-10-25 06:29:15.426837059,2.6,False,56,1
379,19.198229444127765,-155.50593121390398,2020-10-23 23:18:19.668828889,2.6,False,56,1
380,19.138816371538347,-155.50598904940617,2020-10-23 23:12:23.546783210,3.1,False,56,1
383,19.118505095790397,-155.57701535800737,2020-10-25 20:40:52.223073722,2.5,False,56,1
384,19.120094444437232,-155.60115641293194,2020-10-24 00:11:15.813101669,2.5,False,56,1
387,19.16554088531117,-155.46703656981413,2020-10-24 00:20:59.546612104,4.2,False,56,1
388,19.144729328322082,-155.62366095622616,2020-10-23 23:45:56.556730743,2.5,False,56,1
389,19.25461812199438,-155.6392532896641,2020-10-23 23:48:36.136350234,2.5,False,56,1
390,19.079444975651388,-155.6217610211954,2020-11-03 12:25:30.591079931,2.6,False,56,1
391,19.098074313797113,-155.57446345631857,2020-10-23 23:12:31.438370927,4.0,False,56,1
392,19.077370919940034,-155.54792313482605,2020-10-23 23:13:38.026468218,3.0,False,56,1
393,19.106535330997264,-155.58201025297456,2020-10-24 05:13:17.410666792,2.5,False,56,1
394,19.09847146621272,-155.56027988052807,2020-10-23 23:14:53.111295535,2.8,False,56,1
395,19.27764323588308,-155.8641087815474,2020-11-01 09:10:53.381475991,3.1,False,56,1
396,19.201691741075734,-155.4103742540924,2020-10-31 11:36:22.184328247,3.1,False,56,1
397,19.07580251332878,-155.81989208276252,2020-10-23 23:10:26.253920531,2.7,False,56,1
398,19.17387084710547,-155.64283457234902,2020-10-29 03:44:17.768545127,2.5,False,56,1
399,19.400718927344343,-155.22532803701583,2020-10-23 23:40:10.404022089,3.5,False,56,1
401,19.08752491151685,-155.8834834222934,2020-10-24 16:10:52.995088316,2.5,False,56,1
402,19.12038934820178,-155.55940161353018,2020-10-23 23:10:25.045548154,2.7,False,56,1
403,19.15779512368141,-155.52128582523483,2020-10-23 23:10:49.889603036,2.5,False,56,1
404,19.10476554722324,-155.53796771655843,2020-11-27 07:06:26.570004014,3.1,False,56,1
406,19.1041608577758,-155.54428299423574,2020-10-24 04:23:53.347848899,2.8,False,56,1
407,19.11047757102355,-155.60982842201216,2020-10-23 23:27:27.889051335,2.8,False,56,1
408,19.135276141622334,-155.57612786075236,2024-02-16 12:56:37.323377118,2.7,False,56,1
409,19.131109526099344,-155.55034816742935,2020-10-23 23:11:17.799027680,2.5,False,56,1
410,19.04267720894119,-155.54050142095676,2020-12-10 04:57:13.161610092,2.7,False,56,1
412,19.00421533943999,-155.6962938175698,2020-10-23 23:10:31.183400050,2.5,False,56,1
413,19.13299249507877,-155.5257994161962,2020-10-23 23:09:43.380034731,3.1,False,56,1
415,19.11640926244088,-155.5411793238663,2020-12-11 23:50:00.957033065,3.3,False,56,1
416,19.090908444788948,-155.67072086385284,2020-10-23 23:10:02.332670060,4.0,False,56,1
417,19.05631258962973,-155.63398007675266,2020-10-23 23:09:45.186255061,2.5,False,56,1
418,19.074892361767443,-155.5748730536728,2020-10-23 23:20:34.178865375,3.3,False,56,1
419,19.063080672908505,-155.7009992198625,2021-02-01 00:28:58.460010483,2.6,False,56,1
420,19.142687715932503,-155.54039704219235,2020-10-23 23:09:51.078229898,2.7,False,56,1
421,19.095675003976563,-155.55562517145407,2020-10-24 03:29:36.434742378,2.7,False,56,1
423,19.178377203280018,-155.46783992757435,2020-10-26 21:12:05.030162001,2.7,False,56,1
425,19.10863563046244,-155.55762809487715,2020-10-24 01:13:39.722189607,2.6,False,56,1
427,19.08253010111774,-155.56641018377317,2020-10-24 01:24:07.166270207,2.5,False,56,1
429,19.15066544153797,-155.57970146540055,2020-10-23 23:10:26.778005790,3.0,False,56,1
430,19.084711793340706,-155.59724470759926,2020-10-23 23:09:57.047095291,2.7,False,56,1
431,19.468031450647672,-155.69381187073617,2020-10-24 01:54:36.092973728,3.3,False,56,1
432,19.292726318011592,-155.5373958089068,2020-10-23 23:09:42.782403235,2.6,False,56,1
433,19.05013513408036,-155.5539602102547,2020-10-23 23:31:00.216567530,2.9,False,56,1
434,19.588177174359135,-155.17879571416273,2020-10-23 23:19:19.939588125,2.5,False,56,1
435,19.12969135652892,-155.53488854857414,2020-10-24 01:08:28.775047083,3.0,False,56,1
437,19.080425690906477,-155.53647615378003,2020-10-23 23:34:55.813382761,2.6,False,56,1
440,19.113219096981105,-155.55988684074708,2020-10-24 02:22:17.374218183,3.3,False,56,1
441,19.125354056580715,-155.6044572914854,2022-07-18 17:39:56.908540472,3.7,False,56,1
444,19.0453447866109,-155.5876621093248,2020-10-23 23:20:36.900432483,2.6,False,56,1
445,19.1105984767685,-155.53112751497932,2020-10-24 01:35:11.657327390,2.6,False,56,1
446,19.187274101855508,-155.76043340529637,2020-10-24 00:12:18.476692731,3.0,False,56,1
447,19.109554541246506,-155.52605977411892,2020-11-28 18:19:09.680132120,2.9,False,56,1
448,19.072967339984622,-155.53458235062,2020-11-14 12:05:53.238643504,2.5,False,56,1
449,19.228860213478495,-155.54916784164044,2020-10-23 23:14:47.603575255,2.6,False,56,1
452,19.197929201908718,-155.58855959001832,2021-04-26 11:25:06.276080215,2.7,False,56,1
457,19.120031360827962,-155.54759490301268,2020-10-26 18:37:31.549371782,2.5,False,56,1
458,19.165031903638706,-155.69119837907002,2021-08-28 16:56:09.281342843,3.0,False,57,1
459,19.187136317029918,-155.65003720451676,2020-10-26 17:29:32.523798388,3.1,False,57,1
460,19.916231875341076,-155.46305921177748,2020-11-04 13:56:38.407862058,2.7,False,60,1
461,19.90437573409191,-155.62665151340087,2020-11-10 03:16:28.075603485,2.7,False,62,1
462,18.97493608481951,-155.6902809821769,2021-04-07 14:48:04.133381348,2.5,False,63,1
463,19.987029347441183,-155.2307814085245,2020-11-21 18:19:21.858767360,3.2,False,64,1
464,20.0748841743201,-155.41437417197383,2020-11-24 19:23:30.183531136,3.5,False,65,1
465,20.07606081941527,-155.42429986346622,2020-11-24 22:47:32.347984005,2.8,False,65,1
466,19.74789411906553,-155.57257654266522,2020-12-11 17:02:00.906766734,3.2,False,66,1
467,19.70957271179624,-155.37731267841326,2020-12-02 19:52:45.791310345,2.6,False,67,1
468,19.258265081498887,-155.7621869459774,2020-12-13 15:27:02.139475255,2.6,False,69,1
469,19.71546950495406,-155.76176971469275,2020-12-29 09:39:45.174836956,2.8,False,71,1
470,19.727870508613744,-155.73903812541232,2021-06-16 08:36:43.349297992,2.6,False,71,1
471,19.411331237683047,-155.7821215041906,2021-01-10 16:52:07.037651431,3.0,False,74,1
472,19.821583071582896,-155.7897095751115,2021-01-10 23:43:05.726809943,2.6,False,75,1
473,19.890577107189504,-155.69668755383867,2021-01-20 13:12:27.804690899,2.8,False,77,1
474,20.05844161203008,-155.69959109468596,2021-01-22 21:44:48.354072732,2.5,False,79,1
475,19.76342119794603,-155.77037090631302,2021-01-26 09:52:26.568068079,2.5,False,80,1
476,19.776861819573114,-155.75568066525935,2021-01-26 17:40:05.484733504,3.1,False,80,1
477,19.257243817566042,-155.43591505688755,2024-09-21 07:41:39.570720018,3.2,False,91,1
478,19.235698818648714,-155.43881381016777,2021-04-22 21:21:11.292967383,2.5,False,91,1
479,20.236618149592832,-155.8512539794609,2021-04-26 14:08:12.076698192,3.6,False,93,1
480,19.151993722870092,-155.47641733364657,2024-01-07 20:39:10.238500772,2.6,False,95,1
481,19.486315413900765,-154.97686610662876,2021-05-10 22:36:10.900761619,2.8,False,96,1
482,19.878881912510405,-155.84987081181174,2021-05-23 11:00:07.336713069,2.5,False,97,1
483,19.763535581310535,-155.74706546123926,2021-05-23 13:04:35.509632406,2.9,False,97,1
484,19.755045297613503,-155.70453138836194,2021-05-23 11:24:36.897600916,2.8,False,97,1
485,19.75014320615019,-155.74768980851977,2021-05-23 20:30:43.733571053,3.0,False,97,1
486,19.756596768140266,-155.7407890521152,2021-05-24 15:18:51.210415906,2.8,False,97,1
487,19.755446069021843,-155.74200353605264,2021-05-26 13:45:22.475035180,3.4,False,97,1
488,19.740163883983715,-155.74338755655828,2021-05-29 12:37:33.696448564,3.0,False,97,1
489,19.828934817393698,-155.34977570057526,2021-12-15 21:33:27.307372283,2.5,False,98,1
490,19.747868180194484,-155.19057818149906,2021-08-15 11:37:23.447397801,3.4,False,105,1
491,19.874194340708165,-155.48145469959016,2021-09-04 13:20:08.961996950,2.7,False,108,1
492,19.727912810788858,-155.6538041864503,2021-09-15 06:09:21.259535675,2.5,False,109,1
493,19.722826973458986,-155.64201355935663,2021-09-15 13:51:15.772789450,2.6,False,109,1
494,19.72120901192673,-155.65397337244983,2021-09-19 06:29:22.869671302,3.0,False,109,1
495,19.653429518841698,-155.95383489089974,2021-09-17 02:26:31.733692254,2.6,False,109,1
496,19.82575882820137,-155.56126357500077,2021-09-15 21:31:31.744778714,2.8,False,109,1
497,19.999595261279023,-155.29559944762397,2021-10-07 22:30:39.962706138,2.6,False,112,1
498,19.347067746860986,-155.5392242374137,2021-10-10 07:44:06.802758935,2.8,False,114,1
499,19.382549591580887,-155.54570486723392,2021-10-10 07:24:35.307273584,2.9,False,114,1
500,19.101729450528797,-155.78084657796146,2022-01-26 01:32:55.233712725,2.9,False,115,1
501,19.09119435381603,-155.77853079558295,2021-10-11 17:24:16.971959432,3.4,False,115,1
502,19.180247974620457,-155.77575964483253,2021-10-13 23:28:24.513249194,2.8,False,115,1
503,20.184507618628192,-155.72029286260832,2021-10-20 13:25:57.972990791,2.5,False,116,1
504,20.17560156073707,-155.7205529200461,2021-10-19 20:34:45.247103741,2.5,False,116,1
505,19.305466051722092,-155.18952363026312,2021-10-26 07:16:52.417964448,2.9,False,117,1
506,19.82439387039679,-155.59073586629992,2021-10-31 00:17:16.688341806,2.8,False,119,1
507,19.313638254144664,-155.82549717871584,2021-11-19 08:01:55.006365151,2.6,False,123,1
508,19.462564129572936,-155.0037817139168,2021-11-24 01:20:23.369331733,3.8,False,124,1
509,19.46525733888513,-155.07077478947545,2021-11-24 05:24:39.931621807,2.7,False,124,1
510,19.474552949248196,-155.00672633360122,2021-11-24 01:18:32.391213883,3.7,False,124,1
511,19.506120241234676,-155.11053370053645,2021-11-27 04:58:42.854862961,2.9,False,124,1
512,19.496778054616303,-155.01514202019123,2022-05-16 05:07:45.704499657,3.8,False,124,1
513,19.476183766827983,-155.00404602148424,2021-11-24 01:44:45.242808299,2.6,False,124,1
514,19.44601600477876,-155.05107115157026,2021-11-24 01:40:41.904262781,2.9,False,124,1
515,20.023519661278574,-155.51454115227185,2021-12-18 12:32:06.421092590,2.9,False,127,1
516,19.82996319271134,-155.107825741553,2021-12-19 00:45:18.267689871,2.5,False,128,1
517,19.468028131975203,-155.9008476692032,2022-01-21 18:49:31.539876800,2.7,False,130,1
519,19.555634862945187,-155.19419499863145,2022-02-08 03:44:18.711287280,3.0,False,139,1
520,19.194228997576612,-155.58704181059207,2022-02-16 21:16:42.457567892,2.6,False,142,1
521,19.133403530954286,-155.54037768608853,2022-03-05 15:07:56.450851300,2.5,False,145,1
522,19.118081020825436,-155.538772829298,2022-05-28 07:28:06.286185221,2.6,False,145,1
523,19.124357571682577,-155.54939267776763,2022-03-01 14:38:15.779476631,2.5,False,145,1
524,19.156527289722067,-155.51453537750436,2022-03-01 14:58:54.785848348,2.5,False,145,1
525,19.212581907655398,-155.48915174936334,2022-03-02 11:10:31.260242047,3.1,False,145,1
526,19.79935327177421,-155.20370878243105,2022-03-08 05:36:15.722616055,2.7,False,146,1
527,19.78997435958408,-155.2044587946961,2022-03-08 05:38:27.470585227,2.5,False,146,1
528,19.796592861434277,-155.32778269823248,2022-04-24 16:00:24.158261135,3.1,False,150,1
529,19.240796268137913,-155.87551766055893,2022-05-09 07:17:25.672966783,2.5,False,152,1
530,19.221442394524573,-155.85870617196883,2022-07-27 23:25:14.039448822,2.6,False,152,1
532,19.441272319285822,-155.8364402799304,2022-05-29 20:21:07.292764347,2.9,False,155,1
533,19.448869126209825,-155.01103452530694,2022-06-02 12:30:34.837270315,3.9,False,156,1
534,19.675138284849417,-155.1052002431452,2022-06-02 12:18:45.888084775,4.1,False,156,1
535,19.6123162902603,-155.05855175519957,2022-06-02 12:23:57.586158747,2.9,False,156,1
537,19.72867608042182,-155.03439950034544,2022-06-02 14:31:06.159190034,2.8,False,156,1
538,19.53937748709648,-155.29519964182094,2022-06-22 11:05:49.739725390,2.6,False,159,1
539,19.526954994113314,-155.29403236681532,2022-06-19 19:53:47.929132678,3.0,False,159,1
540,19.65169760988568,-155.3973278261309,2022-06-24 07:46:26.980532292,2.5,False,160,1
541,19.573516610728795,-155.8397773326436,2022-07-31 09:11:02.039157422,2.8,False,165,1
542,20.018055450833163,-155.75093980349922,2022-09-05 22:22:11.399616459,2.6,False,171,1
543,20.006690081666388,-155.45448449267056,2022-10-02 00:42:00.539783471,2.8,False,173,1
544,19.789510369223017,-155.28376287827112,2022-09-30 08:10:16.934670267,3.0,False,177,1
545,19.248273384311915,-155.39259466989887,2022-11-12 13:07:12.610162567,2.8,False,180,1
546,19.605659147895306,-155.04482820139322,2023-07-18 06:04:21.800886182,2.6,False,181,1
547,19.21029516059824,-155.72506031515348,2022-11-28 09:04:14.195395728,2.8,False,184,1
548,19.279708856019973,-155.44869152529915,2023-06-06 06:23:08.438345986,2.5,False,189,1
549,19.48695431128014,-155.93547770041917,2022-12-27 23:04:48.574431023,2.7,False,190,1
550,19.1678019137617,-155.580668261218,2023-01-16 19:45:57.527026712,2.7,False,194,1
551,19.17954416808048,-155.5862972464733,2023-01-16 17:23:14.145838811,2.6,False,194,1
552,19.188947625225588,-155.7966430369678,2023-02-27 21:04:02.505730797,2.5,False,201,1
553,19.725115638526745,-155.0164234824737,2023-04-04 16:38:05.098818375,2.5,False,202,1
554,19.71055614009149,-155.01408179588583,2023-02-28 11:20:06.768101594,2.5,False,202,1
555,19.159971998563364,-155.68314938933025,2023-03-14 13:14:35.704073683,2.6,False,206,1
556,19.167166660267174,-155.72760015920306,2023-03-13 14:00:07.275566448,3.0,False,206,1
557,19.580916151840775,-155.2320506022072,2023-04-23 22:41:47.672874994,2.9,False,210,1
558,19.33608774915662,-155.6216289008138,2023-04-27 17:59:11.244184935,2.6,False,211,1
559,19.347231081328463,-155.63600610037736,2024-06-03 07:45:22.523852635,2.9,False,211,1
560,19.32485307040939,-155.6623873780437,2023-04-27 18:01:21.178976001,3.0,False,211,1
561,19.348576705265803,-155.62154292714044,2023-05-03 18:23:37.594765714,2.7,False,211,1
562,19.34945213505624,-155.5936709060478,2023-04-27 18:08:31.690471358,2.7,False,211,1
563,19.334648927885763,-155.61640329371352,2023-04-27 17:59:43.817229464,2.7,False,211,1
564,19.338704491819275,-155.6155943819833,2023-05-13 17:10:00.487725133,3.0,False,211,1
565,19.44390186681084,-155.78312916184467,2023-05-31 06:31:46.768319375,2.5,False,215,1
566,19.611854349325583,-155.37567538375043,2024-04-29 09:17:20.652480554,2.6,False,216,1
567,19.60463906647948,-155.3909433280346,2023-06-03 20:29:00.138143446,3.0,False,216,1
568,19.62198943720599,-155.39707795671055,2023-06-03 08:06:07.549865747,2.8,False,216,1
569,19.160025909244315,-155.854714222403,2023-09-18 07:17:39.018447713,2.7,False,223,1
570,19.767992902490818,-155.5937865199211,2023-07-11 03:46:15.005396161,2.5,False,226,1
571,20.23465537359697,-155.85356502801457,2023-07-22 03:10:58.619209119,2.7,False,227,1
573,19.76076410198904,-155.21473088754047,2023-09-20 01:31:27.802509077,2.6,False,235,1
574,19.71755089690518,-155.09523075638657,2023-08-13 11:46:23.305935087,3.3,False,235,1
575,19.750670622138653,-155.2189504358129,2023-08-13 12:58:37.029110780,2.8,False,235,1
576,19.771173241323137,-155.20606286406206,2023-08-13 13:35:15.991604118,3.4,False,235,1
577,19.61229724291735,-155.1220215884088,2023-08-13 11:56:54.688414293,2.7,False,235,1
578,19.812686115951664,-155.21108880396253,2024-11-22 12:29:43.388619266,2.9,False,235,1
579,19.767328199665936,-155.22172731780827,2023-08-13 11:41:15.810255059,3.2,False,235,1
580,19.770232107903944,-155.21015943400312,2023-08-13 14:58:05.617892586,2.7,False,235,1
581,19.33168672086837,-155.2580932926138,2023-09-04 23:30:13.550617397,3.1,False,237,1
582,19.3252513565416,-155.25272545332834,2023-09-05 04:55:53.362691461,3.2,False,237,1
583,19.028616722894615,-155.5754454601194,2024-03-06 12:00:28.935332894,2.7,False,240,1
584,19.371038198597205,-155.17761181482047,2023-10-10 13:03:43.505204048,2.8,False,244,1
585,19.411256721724907,-155.1471061782118,2023-12-09 03:22:31.599491487,2.8,False,244,1
586,19.355663469245783,-155.1741884331539,2023-10-10 12:55:53.913222614,3.0,False,244,1
587,19.68469135639032,-155.79344530117524,2023-11-01 14:59:10.383441676,2.8,False,245,1
588,20.17052171157865,-155.6931025741746,2023-11-09 08:12:42.547652132,2.6,False,246,1
589,19.536870306298656,-155.00735570060016,2023-11-23 14:58:09.578025082,2.8,False,247,1
590,19.557351914556037,-155.00227165446708,2023-11-23 15:29:19.264226925,3.7,False,247,1
591,19.454654225295833,-155.82131104801493,2023-11-26 03:44:28.047656676,3.0,False,249,1
592,19.427012199710518,-155.77949496925908,2023-11-26 00:54:26.616760836,4.0,False,249,1
593,19.643722677556756,-155.9396446695304,2024-01-03 10:55:19.467092474,2.8,False,254,1
594,19.741837570195386,-155.82447643821666,2024-01-03 09:51:13.744973423,2.6,False,254,1
595,20.136509851582975,-155.6458208894514,2024-01-08 23:40:40.358191778,2.8,False,256,1
596,19.313139804908353,-155.4634789418727,2024-01-19 15:49:04.290126474,2.6,False,259,1
597,20.159365375313666,-155.65537068929174,2024-02-12 18:10:14.394924929,3.1,False,260,1
598,19.16649216246229,-155.75918519327772,2024-02-08 09:50:37.908033371,2.6,False,261,1
599,19.524972190779273,-155.2856900928821,2024-02-11 04:51:22.158145848,2.6,False,263,1
600,19.522392206085403,-155.28629034078116,2024-02-11 05:35:28.907967661,2.9,False,263,1
601,19.520950253391476,-155.275762318559,2024-02-11 05:21:23.219741781,3.0,False,263,1
602,19.813761649703224,-155.59635848746433,2024-02-12 02:54:00.756105408,2.6,False,264,1
603,19.953444120892804,-155.76674833795795,2024-02-12 04:20:45.568808071,2.5,False,264,1
604,19.421797738435064,-155.29738772746532,2024-02-13 23:37:37.526276616,3.1,False,265,1
605,19.915325638102907,-155.38410438816132,2024-03-02 18:29:04.524784767,2.5,False,269,1
606,19.918060739867467,-155.37720394154948,2024-02-28 13:22:27.162203066,3.5,False,269,1
607,19.068195537386888,-155.6204763172349,2024-03-10 14:06:14.590432608,3.5,False,271,1
608,19.254268570167163,-155.46968167580184,2024-03-24 11:10:02.401316004,3.4,False,275,1
609,19.247177161435214,-155.4816789151575,2024-03-25 18:24:39.711183311,2.8,False,275,1
610,19.73839550278802,-155.27812063657808,2024-05-13 19:55:16.247986672,3.0,False,278,1
611,19.944821068123705,-155.44990888253895,2024-06-07 22:02:15.066344500,3.2,False,283,1
612,19.941241814477877,-155.38306204901548,2024-06-07 22:00:20.207003460,2.6,False,283,1
613,19.91029971081328,-155.48371063925,2024-06-07 22:07:51.781532035,2.5,False,283,1
614,19.946562324604468,-155.22513756236444,2024-07-23 23:29:28.993131136,3.6,False,286,1
615,20.012660815131106,-155.25952021817113,2024-07-23 08:42:24.679540065,2.7,False,286,1
616,20.011856862979638,-155.25930204269804,2024-07-23 15:39:25.206909592,2.6,False,286,1
617,19.99719601860445,-155.27329167933433,2024-07-23 23:14:40.516231499,3.5,False,286,1
618,19.96297250011543,-155.5731985591202,2024-07-24 02:11:35.594378238,3.1,False,287,1
619,19.017379272121616,-155.83345473653247,2024-08-07 16:04:09.899002720,2.5,False,291,1
620,19.011628264505312,-155.83441228006953,2024-08-07 07:05:34.457113704,2.6,False,291,1
621,19.82343303960683,-155.3864711111692,2024-08-14 16:10:41.716577399,2.5,False,292,1
622,19.832035502510784,-155.35946798265718,2024-08-14 09:14:04.112139072,2.5,False,292,1
623,19.260174189675958,-155.37373057359005,2024-08-24 07:13:04.619558642,3.0,False,295,1
624,19.08325387630293,-155.82827559712885,2024-09-04 02:35:05.862380336,2.5,False,296,1
626,19.087545970891806,-155.8088307975516,2024-08-30 03:09:12.920116944,2.9,False,296,1
627,19.093253345139775,-155.8165424380836,2024-08-30 02:30:45.856117465,2.5,False,296,1
628,19.775130803656257,-155.3429321921587,2024-09-26 11:23:41.027743889,3.0,False,298,1
629,19.458546225877377,-155.44037565818954,2024-10-04 17:40:07.987376125,3.8,False,301,1
631,19.109796955987427,-155.63318007871814,2024-11-19 22:59:26.632873575,2.9,False,308,1
632,19.50863617998398,-155.4835845826149,2024-12-30 21:43:39.443902271,2.6,False,314,1
633,19.762500726704708,-155.2631231500902,2020-01-01 11:58:56.168617068,2.7,False,1,2
634,19.77938014194724,-155.67762388333784,2020-02-08 08:53:25.545801437,3.3,False,3,2
635,19.689949019112085,-155.34387888117558,2020-02-08 05:14:45.187128405,2.8,False,10,2
636,19.628037953178467,-155.71393493829262,2020-03-11 09:45:35.824284711,2.7,False,16,2
637,19.816242891827724,-155.47531926407143,2020-03-11 09:29:18.556680175,2.7,False,16,2
639,19.175322840068706,-155.79307362926824,2020-03-18 04:48:09.630489294,2.5,False,18,2
640,19.049413946852983,-155.78341483553967,2020-03-18 03:13:25.218728307,2.9,False,18,2
641,19.068688474071923,-155.83989185006857,2020-03-18 02:56:38.841631214,2.8,False,18,2
642,19.06356394847503,-155.79071513096827,2020-03-18 03:58:44.871309563,2.7,False,18,2
643,19.056494104537965,-155.84998376377789,2020-03-18 03:09:17.054899173,3.5,False,18,2
644,19.047837309428054,-155.79325104737043,2020-03-18 02:59:47.229674028,2.6,False,18,2
645,19.079844002974344,-155.80749462556196,2020-03-18 03:55:22.521853069,3.6,False,18,2
