year,month,day,hour,minute,sec,ID,lat,lon,depth,mag
1972.0,12.0,16.0,9.0,36.0,55.4,16743.0,19.834,-155.178,36.418,2.46
1972.0,12.0,16.0,22.0,14.0,37.4,16744.0,20.113,-156.6051667,7.808,3.29
1972.0,12.0,18.0,4.0,16.0,50.4,16747.0,19.267,-155.4525,8.065,2.87
1972.0,12.0,18.0,20.0,15.0,31.8,16751.0,19.7855,-155.4003333,20.754,2.79
1972.0,12.0,19.0,13.0,29.0,14.3,16752.0,19.5283333,-155.7003333,1.351,2.74
1972.0,12.0,20.0,19.0,34.0,49.4,16756.0,19.339,-155.278,33.458,2.64
1972.0,12.0,21.0,3.0,33.0,0.0,16757.0,19.1713333,-155.7023333,3.543,3.15
1972.0,12.0,21.0,7.0,31.0,24.5,16758.0,19.9768333,-155.7325,9.773,2.71
1972.0,12.0,22.0,7.0,16.0,51.0,16762.0,20.0603333,-155.8216667,20.678,3.01
1972.0,12.0,22.0,8.0,42.0,3.4,16763.0,19.4858333,-155.9515,6.698,3.16
1972.0,12.0,23.0,19.0,4.0,51.9,16768.0,19.5793333,-155.9638333,34.49,5.15
1972.0,12.0,27.0,4.0,2.0,44.2,16780.0,19.5008333,-155.4508333,2.582,2.67
1973.0,1.0,3.0,6.0,20.0,11.3,16795.0,19.1818333,-155.575,7.752,3.56
1973.0,1.0,3.0,16.0,7.0,0.8,16798.0,19.2888333,-156.213,26.523,3.05
1973.0,1.0,4.0,13.0,22.0,45.2,16801.0,20.0475,-155.7426667,5.988,2.77
1973.0,1.0,6.0,16.0,26.0,40.1,16806.0,20.2076667,-157.0215,4.9,3.23
1973.0,1.0,8.0,20.0,51.0,39.9,16812.0,19.6113333,-156.0301667,13.628,3.14
1973.0,1.0,9.0,11.0,27.0,7.4,16814.0,19.361,-155.2083333,2.088,2.43
1973.0,1.0,9.0,20.0,41.0,54.4,16817.0,19.305,-155.4606667,52.635,2.54
1973.0,1.0,10.0,5.0,52.0,13.7,16818.0,19.2553333,-155.5018333,3.736,2.44
1973.0,1.0,13.0,21.0,30.0,0.3,16823.0,19.3105,-155.803,8.808,3.57
1973.0,1.0,14.0,16.0,40.0,17.6,16826.0,19.9438333,-155.5508333,7.118,3.21
1973.0,1.0,15.0,14.0,28.0,27.4,16834.0,19.1631667,-155.2318333,44.049,2.45
1973.0,1.0,16.0,10.0,13.0,48.3,16837.0,19.8733333,-155.4825,6.724,2.41
1973.0,1.0,17.0,21.0,38.0,52.0,16838.0,19.397,-155.4128333,6.097,2.41
1973.0,1.0,17.0,22.0,44.0,13.6,16839.0,19.9395,-155.5946667,1.59,2.57
1973.0,1.0,19.0,19.0,49.0,56.5,16843.0,19.3766667,-155.4118333,9.654,3.5
1973.0,1.0,22.0,6.0,50.0,19.7,16849.0,19.9941667,-155.8556667,7.92,2.79
1973.0,1.0,22.0,23.0,57.0,45.0,16853.0,19.9136667,-155.633,11.088,3.38
1973.0,1.0,23.0,9.0,14.0,29.3,16857.0,19.3813333,-154.749,8.29,2.74
1973.0,1.0,28.0,8.0,12.0,39.1,16870.0,19.4006667,-155.4498333,2.564,2.73
1973.0,1.0,29.0,2.0,43.0,54.5,16873.0,18.9368333,-155.198,16.211,2.43
1973.0,1.0,29.0,3.0,18.0,22.5,16874.0,19.412,-155.2663333,14.566,2.51
1973.0,1.0,29.0,4.0,33.0,19.0,16876.0,19.1686667,-155.7001667,6.391,2.85
1973.0,1.0,29.0,9.0,20.0,54.1,16877.0,19.2641667,-155.5423333,4.449,2.75
1973.0,1.0,30.0,19.0,5.0,17.6,16881.0,19.3138333,-155.2148333,8.203,2.68
1973.0,2.0,1.0,2.0,18.0,46.4,16883.0,19.4375,-155.4226667,5.75,2.95
1973.0,2.0,1.0,2.0,34.0,27.5,16884.0,19.3948333,-155.5501667,14.18,2.48
1973.0,2.0,1.0,10.0,28.0,44.8,16889.0,20.0066667,-155.3576667,8.304,2.57
1973.0,2.0,1.0,10.0,35.0,40.0,16890.0,19.19,-155.461,5.599,2.47
1973.0,2.0,3.0,0.0,59.0,29.2,16892.0,19.4018333,-155.1521667,40.111,2.42
1973.0,2.0,3.0,4.0,23.0,33.7,16894.0,19.481,-155.772,2.081,2.84
1973.0,2.0,5.0,3.0,58.0,44.0,16898.0,19.343,-155.4213333,9.272,2.41
1973.0,2.0,5.0,7.0,6.0,7.1,16901.0,19.4148333,-155.4308333,9.53,2.69
1973.0,2.0,5.0,13.0,36.0,53.2,16902.0,19.4183333,-155.4395,5.82,2.76
1973.0,2.0,7.0,9.0,57.0,53.1,16904.0,19.3665,-155.284,32.228,3.02
1973.0,2.0,8.0,6.0,1.0,10.7,16906.0,19.2551667,-155.3048333,33.453,2.95
1973.0,2.0,8.0,22.0,15.0,11.3,16909.0,19.4288333,-155.4386667,8.14,2.61
1973.0,2.0,9.0,0.0,6.0,46.9,16910.0,19.3868333,-155.4531667,6.424,2.86
1973.0,2.0,9.0,21.0,16.0,43.4,16912.0,19.2646667,-155.4626667,8.299,3.07
1973.0,2.0,10.0,12.0,3.0,16.5,16915.0,19.354,-155.431,9.642,2.51
1973.0,2.0,13.0,0.0,10.0,32.8,16922.0,19.3036667,-155.2263333,7.783,2.76
1973.0,2.0,13.0,5.0,46.0,58.3,16924.0,19.3553333,-155.3426667,31.076,3.92
1973.0,2.0,13.0,11.0,21.0,43.6,16928.0,20.1186667,-155.8608333,9.808,3.04
1973.0,2.0,15.0,1.0,9.0,39.8,16935.0,19.4558333,-154.942,54.907,2.54
1973.0,2.0,17.0,9.0,58.0,59.1,16946.0,19.26,-155.3686667,32.432,3.03
1973.0,2.0,17.0,15.0,0.0,1.8,16947.0,19.344,-155.18,5.557,2.56
1973.0,2.0,17.0,20.0,40.0,48.3,16949.0,19.49,-155.7908333,6.541,2.87
1973.0,2.0,18.0,1.0,42.0,17.9,16951.0,19.4231667,-155.4236667,7.45,2.87
1973.0,2.0,19.0,15.0,11.0,5.6,16953.0,19.3103333,-155.2261667,9.513,3.1
1973.0,2.0,19.0,16.0,26.0,18.9,16954.0,19.6228333,-155.8045,10.74,3.02
1973.0,2.0,23.0,8.0,16.0,11.5,16956.0,19.5443333,-156.3788333,7.959,3.3
1973.0,2.0,23.0,12.0,32.0,33.3,16957.0,19.3523333,-155.4141667,7.302,2.68
1973.0,2.0,23.0,17.0,47.0,52.8,16960.0,19.8975,-155.7013333,9.598,3.82
1973.0,2.0,23.0,21.0,36.0,53.0,16961.0,20.013,-155.3736667,10.49,2.59
1973.0,2.0,24.0,15.0,32.0,43.3,16963.0,19.538,-155.8466667,3.571,2.49
1973.0,2.0,25.0,23.0,44.0,8.0,16967.0,19.9708333,-155.3961667,21.974,3.36
1973.0,2.0,26.0,10.0,42.0,36.7,16969.0,19.3851667,-155.4075,7.47,2.47
1973.0,2.0,26.0,22.0,11.0,19.6,16972.0,19.2445,-155.4466667,7.429,2.82
1973.0,3.0,1.0,1.0,30.0,23.5,16978.0,20.0873333,-156.012,8.975,3.24
1973.0,3.0,5.0,3.0,59.0,19.5,16986.0,19.9343333,-155.5136667,18.844,2.42
1973.0,3.0,5.0,5.0,26.0,31.1,16987.0,19.654,-156.0155,18.54,2.75
1973.0,3.0,5.0,6.0,9.0,9.6,16988.0,19.7281667,-156.1691667,4.58,2.88
1973.0,3.0,6.0,11.0,45.0,20.8,16991.0,19.5306667,-155.6263333,5.549,2.77
1973.0,3.0,6.0,18.0,15.0,34.2,16992.0,19.3638333,-155.8201667,8.673,2.59
1973.0,3.0,7.0,4.0,49.0,46.2,16994.0,19.4335,-155.4465,10.52,4.25
1973.0,3.0,7.0,16.0,51.0,45.9,16997.0,19.3026667,-155.2176667,10.413,3.65
1973.0,3.0,9.0,3.0,54.0,0.7,17002.0,19.3403333,-155.1036667,6.948,3.19
1973.0,3.0,11.0,16.0,36.0,29.2,17006.0,19.1791667,-155.6355,7.411,2.69
1973.0,3.0,12.0,19.0,44.0,38.0,17011.0,19.3546667,-155.3523333,30.096,2.59
1973.0,3.0,13.0,14.0,33.0,10.3,17012.0,19.4266667,-155.296,13.144,2.64
1973.0,3.0,14.0,1.0,15.0,3.8,17013.0,19.749,-155.4023333,17.68,2.47
1973.0,3.0,14.0,3.0,6.0,56.6,17014.0,20.0806667,-155.6475,24.338,2.95
1973.0,3.0,15.0,5.0,20.0,1.8,17015.0,19.3876667,-155.8033333,11.358,2.89
1973.0,3.0,15.0,17.0,56.0,14.4,17017.0,19.3306667,-155.19,7.509,2.68
1973.0,3.0,16.0,0.0,51.0,44.8,17019.0,19.4926667,-155.5596667,47.159,2.96
1973.0,3.0,16.0,8.0,16.0,9.5,17021.0,19.0763333,-156.1775,41.128,2.96
1973.0,3.0,18.0,0.0,35.0,12.5,17023.0,19.0198333,-155.202,15.445,2.63
1973.0,3.0,19.0,9.0,44.0,40.8,17025.0,19.298,-155.4328333,8.162,2.54
1973.0,3.0,20.0,8.0,14.0,50.6,17026.0,19.4201667,-155.8238333,7.297,2.44
1973.0,3.0,21.0,17.0,30.0,23.8,17027.0,19.3336667,-155.2415,33.531,2.64
1973.0,3.0,21.0,18.0,11.0,46.6,17028.0,19.3976667,-155.4048333,9.26,2.98
1973.0,3.0,24.0,0.0,39.0,8.5,17032.0,19.4096667,-155.4095,6.34,3.25
1973.0,3.0,26.0,19.0,56.0,45.8,17034.0,19.7228333,-155.7521667,11.722,3.39
1973.0,3.0,27.0,10.0,55.0,34.6,17036.0,19.9771667,-155.6736667,10.313,2.68
1973.0,3.0,30.0,19.0,32.0,41.7,17047.0,19.7626667,-155.4411667,24.144,2.74
1973.0,4.0,1.0,11.0,54.0,18.1,17054.0,19.8793333,-155.5353333,12.07,2.46
1973.0,4.0,1.0,18.0,16.0,59.1,17055.0,18.7351667,-155.1111667,11.563,2.72
1973.0,4.0,3.0,4.0,12.0,53.7,17063.0,19.3161667,-155.7926667,9.95,2.91
1973.0,4.0,3.0,22.0,29.0,41.7,17066.0,19.4188333,-155.3046667,13.884,2.44
1973.0,4.0,4.0,5.0,20.0,59.2,17067.0,19.4046667,-155.2731667,12.701,2.41
1973.0,4.0,5.0,1.0,21.0,24.5,17071.0,19.4001667,-155.4793333,8.231,2.67
1973.0,4.0,6.0,4.0,37.0,19.2,17074.0,19.4031667,-155.269,14.936,2.47
1973.0,4.0,6.0,5.0,18.0,36.0,17075.0,19.322,-155.2758333,34.491,2.66
1973.0,4.0,6.0,20.0,21.0,6.5,17076.0,19.3368333,-155.19,6.431,2.75
1973.0,4.0,7.0,9.0,37.0,24.5,17079.0,19.4346667,-155.4218333,5.52,2.42
1973.0,4.0,9.0,6.0,32.0,53.6,17089.0,19.336,-155.1331667,7.198,2.4
1973.0,4.0,9.0,14.0,41.0,47.5,17090.0,19.3883333,-155.4041667,9.86,2.96
1973.0,4.0,9.0,23.0,48.0,41.0,17092.0,19.1825,-155.4726667,45.369,2.46
1973.0,4.0,10.0,16.0,19.0,29.6,17095.0,19.3188333,-155.2185,8.843,2.83
1973.0,4.0,11.0,7.0,42.0,36.2,17097.0,19.4788333,-155.859,-1.016,2.79
1973.0,4.0,11.0,11.0,0.0,2.4,17098.0,19.3058333,-155.2521667,8.131,2.63
1973.0,4.0,13.0,12.0,29.0,16.0,17106.0,19.1638333,-155.678,4.981,2.65
1973.0,4.0,13.0,22.0,16.0,13.8,17108.0,19.3396667,-155.2218333,7.509,2.41
1973.0,4.0,14.0,14.0,56.0,14.1,17112.0,20.028,-155.5523333,8.748,2.67
1973.0,4.0,15.0,3.0,37.0,52.4,17115.0,19.345,-155.419,7.462,2.47
1973.0,4.0,15.0,7.0,42.0,20.2,17117.0,19.321,-155.4463333,6.622,2.58
1973.0,4.0,15.0,10.0,59.0,39.1,17118.0,19.3143333,-155.1138333,8.509,4.46
1973.0,4.0,17.0,15.0,24.0,54.9,17126.0,19.4358333,-155.417,5.23,2.52
1973.0,4.0,18.0,21.0,1.0,41.1,17127.0,19.1845,-155.5588333,7.352,2.84
1973.0,4.0,18.0,23.0,41.0,46.5,17128.0,19.2166667,-156.0891667,48.251,3.46
1973.0,4.0,20.0,4.0,51.0,6.1,17129.0,19.332,-155.1305,7.594,3.25
1973.0,4.0,21.0,11.0,3.0,43.8,17131.0,19.1281667,-155.5656667,10.963,2.44
1973.0,4.0,23.0,7.0,7.0,52.9,17133.0,19.982,-154.6825,32.426,4.91
1973.0,4.0,24.0,16.0,16.0,22.8,17134.0,19.8906667,-155.7205,30.608,4.08
1973.0,4.0,26.0,5.0,8.0,6.4,17136.0,19.8901667,-155.4953333,7.214,2.44
1973.0,4.0,26.0,20.0,26.0,31.6,17137.0,19.8608333,-155.1518333,36.893,6.2
1973.0,4.0,30.0,1.0,49.0,18.5,17215.0,18.862,-155.3225,15.84,2.54
1973.0,5.0,4.0,1.0,13.0,31.9,17244.0,19.3791667,-155.457,8.374,2.58
1973.0,5.0,5.0,0.0,53.0,9.4,17249.0,19.3348333,-155.0025,4.404,2.67
1973.0,5.0,5.0,17.0,14.0,59.7,17253.0,19.2573333,-155.2981667,43.421,2.76
1973.0,5.0,5.0,17.0,29.0,17.5,17259.0,19.3586667,-155.2175,-0.96,2.55
1973.0,5.0,5.0,20.0,11.0,18.2,17302.0,19.3605,-155.2338333,-0.988,3.61
1973.0,5.0,6.0,0.0,31.0,20.4,17358.0,19.4061667,-155.285,0.599,2.62
1973.0,5.0,6.0,10.0,26.0,8.9,17477.0,19.3531667,-155.2696667,0.117,3.34
1973.0,5.0,7.0,14.0,13.0,52.3,17494.0,19.3701667,-155.2735,27.027,2.54
1973.0,5.0,8.0,23.0,49.0,41.6,17497.0,19.4066667,-154.8551667,9.589,2.96
1973.0,5.0,10.0,7.0,12.0,51.3,17502.0,19.4216667,-155.2601667,17.816,3.27
1973.0,5.0,10.0,7.0,59.0,3.7,17503.0,19.3736667,-155.437,6.118,2.47
1973.0,5.0,12.0,17.0,33.0,33.8,17513.0,19.3756667,-155.4128333,6.575,2.55
1973.0,5.0,13.0,6.0,27.0,52.5,17520.0,19.3825,-155.3961667,9.445,2.47
1973.0,5.0,14.0,8.0,50.0,37.9,17524.0,19.4761667,-155.8578333,9.595,3.1
1973.0,5.0,14.0,21.0,30.0,0.5,17526.0,19.3715,-155.2703333,32.954,2.93
1973.0,5.0,15.0,3.0,3.0,43.6,17528.0,20.1251667,-156.4973333,5.187,3.78
1973.0,5.0,15.0,15.0,39.0,50.6,17534.0,19.7223333,-156.0023333,5.677,2.99
1973.0,5.0,17.0,9.0,34.0,2.7,17545.0,19.2846667,-154.978,44.676,2.46
1973.0,5.0,20.0,5.0,18.0,22.0,17553.0,19.3553333,-155.2421667,26.787,3.32
1973.0,5.0,21.0,6.0,52.0,59.3,17558.0,19.1846667,-155.5311667,8.906,2.52
1973.0,5.0,21.0,17.0,34.0,37.2,17562.0,19.374,-155.4643333,3.904,2.5
1973.0,5.0,23.0,0.0,28.0,51.9,17564.0,19.3485,-154.9965,6.496,2.42
1973.0,5.0,25.0,7.0,38.0,41.5,17574.0,19.599,-155.0433333,11.5,2.61
1973.0,5.0,29.0,20.0,28.0,0.6,17592.0,19.6001667,-155.0363333,12.637,2.69
1973.0,5.0,30.0,1.0,22.0,1.6,17593.0,19.4021667,-155.282,15.731,3.49
1973.0,5.0,30.0,9.0,10.0,18.9,17594.0,19.4226667,-155.4788333,7.688,3.16
1973.0,5.0,31.0,2.0,3.0,48.6,17602.0,19.2958333,-155.3756667,2.189,2.44
1973.0,6.0,2.0,0.0,15.0,15.7,17614.0,19.6895,-155.0283333,2.421,2.79
1973.0,6.0,2.0,21.0,15.0,44.2,17617.0,19.2215,-155.087,11.422,3.16
1973.0,6.0,4.0,14.0,36.0,14.9,17622.0,19.3488333,-155.0608333,6.415,2.41
1973.0,6.0,6.0,6.0,23.0,5.0,17631.0,19.3386667,-155.3246667,1.497,2.4
1973.0,6.0,6.0,15.0,50.0,25.8,17635.0,19.8931667,-155.3326667,5.12,2.47
1973.0,6.0,7.0,10.0,12.0,24.7,17644.0,19.3956667,-155.2598333,2.069,2.7
1973.0,6.0,8.0,3.0,1.0,39.7,17649.0,19.3415,-155.0576667,6.575,2.72
1973.0,6.0,9.0,10.0,47.0,31.2,17660.0,19.3753333,-155.2378333,0.513,2.85
1973.0,6.0,9.0,13.0,16.0,45.8,17674.0,19.3621667,-155.2626667,2.471,2.57
1973.0,6.0,10.0,6.0,0.0,22.6,17745.0,19.1861667,-155.616,8.4,2.88
1973.0,6.0,11.0,5.0,36.0,27.2,17753.0,19.3615,-155.3261667,31.24,3.04
1973.0,6.0,11.0,13.0,38.0,46.8,17754.0,18.8826667,-155.1815,10.326,2.91
1973.0,6.0,14.0,9.0,59.0,24.0,17760.0,19.4613333,-156.0101667,32.565,2.75
1973.0,6.0,14.0,15.0,18.0,52.0,17762.0,19.8698333,-155.2733333,35.662,2.48
1973.0,6.0,14.0,22.0,42.0,50.0,17763.0,19.2993333,-155.2096667,9.147,2.97
1973.0,6.0,15.0,10.0,31.0,26.4,17764.0,19.1838333,-155.6936667,6.601,2.65
1973.0,6.0,15.0,21.0,45.0,59.3,17766.0,19.3348333,-155.3326667,2.071,2.66
1973.0,6.0,16.0,7.0,3.0,3.8,17767.0,18.7833333,-155.287,11.116,2.65
1973.0,6.0,16.0,16.0,6.0,55.3,17770.0,19.3715,-155.4338333,7.888,2.5
1973.0,6.0,16.0,22.0,56.0,2.9,17772.0,19.8383333,-155.5355,24.788,2.46
1973.0,6.0,18.0,11.0,9.0,23.5,17782.0,19.5296667,-155.6993333,7.76,2.9
1973.0,6.0,18.0,21.0,9.0,50.6,17785.0,19.5581667,-155.621,7.268,2.94
1973.0,6.0,21.0,17.0,24.0,9.7,17798.0,19.3326667,-155.1973333,7.057,3.17
1973.0,6.0,22.0,0.0,26.0,6.3,17799.0,19.2848333,-155.2603333,9.084,4.23
1973.0,6.0,23.0,4.0,44.0,13.6,17807.0,19.6146667,-156.1973333,8.173,2.87
1973.0,6.0,23.0,8.0,37.0,59.8,17808.0,19.3393333,-156.3381667,14.041,3.14
1973.0,6.0,24.0,0.0,5.0,16.1,17809.0,19.3763333,-155.4021667,7.033,2.42
1973.0,6.0,24.0,11.0,35.0,6.0,17812.0,19.6313333,-156.3333333,5.089,2.98
1973.0,6.0,24.0,12.0,41.0,26.6,17813.0,19.9301667,-155.3198333,37.862,3.23
1973.0,6.0,26.0,4.0,7.0,21.9,17817.0,19.9313333,-155.9306667,14.314,2.8
1973.0,6.0,28.0,6.0,28.0,40.7,17825.0,19.3318333,-155.1893333,9.377,2.77
1973.0,6.0,28.0,7.0,28.0,9.1,17826.0,19.7071667,-155.2996667,27.953,2.58
1973.0,6.0,29.0,8.0,43.0,44.1,17829.0,19.8741667,-155.2778333,31.122,2.46
1973.0,6.0,30.0,8.0,49.0,6.8,17837.0,19.3473333,-155.218,9.079,3.28
1973.0,6.0,30.0,9.0,21.0,33.0,17839.0,19.9555,-155.967,14.053,3.34
1973.0,7.0,1.0,0.0,7.0,18.2,17844.0,19.379,-155.3931667,8.855,2.61
1973.0,7.0,1.0,10.0,31.0,31.5,17852.0,19.3871667,-155.8088333,8.642,2.57
1973.0,7.0,2.0,9.0,12.0,58.3,17854.0,19.8348333,-155.3225,13.242,3.54
1973.0,7.0,2.0,11.0,10.0,40.1,17855.0,19.1786667,-155.2125,47.256,2.48
1973.0,7.0,2.0,12.0,35.0,48.2,17856.0,19.3566667,-155.2865,31.994,2.62
1973.0,7.0,3.0,5.0,23.0,29.9,17860.0,19.298,-155.272,7.53,2.63
1973.0,7.0,4.0,13.0,58.0,26.6,17866.0,18.9331667,-155.1526667,41.064,2.86
1973.0,7.0,5.0,5.0,59.0,20.0,17871.0,19.4883333,-155.8566667,-1.054,2.48
1973.0,7.0,8.0,14.0,17.0,40.7,17876.0,18.9688333,-155.4883333,35.983,3.7
1973.0,7.0,8.0,14.0,50.0,28.3,17877.0,19.3795,-155.401,7.827,2.55
1973.0,7.0,9.0,5.0,46.0,21.3,17880.0,19.8238333,-156.0441667,9.424,2.82
1973.0,7.0,9.0,6.0,15.0,43.3,17881.0,18.926,-155.2865,15.513,2.43
1973.0,7.0,9.0,7.0,44.0,9.0,17883.0,19.3823333,-155.7563333,9.305,2.83
1973.0,7.0,9.0,9.0,13.0,55.3,17884.0,19.3708333,-155.4153333,8.636,2.46
1973.0,7.0,9.0,12.0,46.0,57.6,17885.0,19.1958333,-155.7753333,0.584,2.44
1973.0,7.0,10.0,14.0,18.0,15.4,17889.0,19.296,-155.3873333,4.894,2.69
1973.0,7.0,11.0,23.0,43.0,21.9,17891.0,19.9998333,-155.4805,39.224,3.24
1973.0,7.0,12.0,0.0,56.0,13.1,17892.0,19.6723333,-155.1236667,0.133,2.47
1973.0,7.0,12.0,6.0,50.0,26.5,17894.0,19.3393333,-155.3226667,1.587,2.55
1973.0,7.0,13.0,21.0,51.0,46.2,17905.0,19.4208333,-155.262,0.428,3.15
1973.0,7.0,14.0,14.0,30.0,7.5,17907.0,19.3126667,-155.2131667,7.849,2.51
1973.0,7.0,15.0,0.0,23.0,4.9,17909.0,19.9315,-155.5833333,35.558,3.48
1973.0,7.0,15.0,3.0,12.0,40.8,17911.0,19.5226667,-155.8206667,3.889,2.44
1973.0,7.0,17.0,4.0,22.0,37.8,17916.0,19.3316667,-155.1301667,7.162,2.74
1973.0,7.0,17.0,10.0,54.0,2.2,17917.0,20.0495,-155.3555,12.19,2.53
1973.0,7.0,17.0,15.0,21.0,28.5,17920.0,19.3686667,-155.4405,8.107,2.9
1973.0,7.0,17.0,20.0,34.0,54.0,17922.0,19.6116667,-156.0515,8.703,3.06
1973.0,7.0,18.0,14.0,41.0,25.7,17925.0,19.4773333,-155.4536667,4.144,2.62
1973.0,7.0,20.0,2.0,12.0,57.2,17930.0,19.9545,-155.4128333,8.4,2.94
1973.0,7.0,20.0,14.0,27.0,50.0,17933.0,19.9341667,-155.4088333,11.06,3.5
1973.0,7.0,20.0,23.0,10.0,59.7,17935.0,19.4031667,-155.45,8.481,2.62
1973.0,7.0,21.0,12.0,7.0,40.1,17936.0,19.3041667,-154.9758333,40.674,2.43
1973.0,7.0,21.0,18.0,57.0,8.7,17937.0,19.3498333,-155.4113333,9.78,2.79
1973.0,7.0,22.0,3.0,5.0,34.9,17938.0,20.0711667,-155.369,6.65,2.64
1973.0,7.0,23.0,9.0,31.0,16.6,17941.0,19.4536667,-155.2388333,31.148,2.91
1973.0,7.0,23.0,23.0,16.0,10.3,17942.0,19.437,-155.3813333,5.198,2.45
1973.0,7.0,24.0,6.0,26.0,58.8,17943.0,20.0125,-155.4741667,10.66,2.62
1973.0,7.0,24.0,20.0,0.0,17.2,17945.0,19.52,-155.4648333,-0.846,3.0
1973.0,7.0,25.0,16.0,3.0,16.7,17950.0,19.4798333,-155.2808333,27.479,2.55
1973.0,7.0,27.0,10.0,31.0,52.1,17956.0,19.3251667,-155.4133333,9.322,3.03
1973.0,7.0,28.0,2.0,35.0,55.1,17959.0,19.3541667,-155.1478333,2.482,2.67
1973.0,7.0,28.0,19.0,38.0,34.9,17963.0,19.971,-155.5606667,39.754,2.7
1973.0,7.0,29.0,4.0,39.0,19.3,17967.0,18.889,-155.2496667,12.391,2.96
1973.0,7.0,30.0,15.0,59.0,37.5,17971.0,19.4176667,-155.2686667,14.228,2.77
1973.0,7.0,31.0,8.0,22.0,32.8,17973.0,19.3546667,-155.151,2.812,2.57
1973.0,7.0,31.0,16.0,33.0,23.5,17974.0,19.3343333,-155.195,9.497,3.49
1973.0,8.0,1.0,12.0,10.0,9.5,17976.0,19.3638333,-155.15,2.942,2.44
1973.0,8.0,1.0,12.0,59.0,6.7,17977.0,19.929,-155.4908333,16.054,2.88
1973.0,8.0,2.0,2.0,41.0,50.5,17978.0,19.3783333,-155.2761667,27.178,2.54
1973.0,8.0,2.0,14.0,5.0,52.0,17979.0,19.401,-155.432,5.811,2.57
1973.0,8.0,2.0,16.0,32.0,55.9,17980.0,19.3593333,-155.1518333,2.992,2.56
1973.0,8.0,5.0,18.0,49.0,33.2,17991.0,19.9426667,-156.1291667,0.965,3.27
1973.0,8.0,8.0,7.0,34.0,14.0,17993.0,19.42,-155.4068333,8.731,2.62
1973.0,8.0,8.0,13.0,59.0,32.3,17996.0,19.4118333,-155.3948333,8.311,2.73
1973.0,8.0,8.0,19.0,53.0,53.8,18000.0,19.3335,-155.1906667,8.057,2.45
1973.0,8.0,9.0,8.0,28.0,58.1,18005.0,19.9458333,-155.0651667,35.319,2.49
1973.0,8.0,11.0,13.0,18.0,4.8,18008.0,19.9436667,-155.5053333,36.934,3.52
1973.0,8.0,13.0,12.0,47.0,32.1,18011.0,19.4923333,-155.4173333,5.208,2.57
1973.0,8.0,13.0,18.0,46.0,2.0,18012.0,19.3525,-155.2486667,8.477,3.25
1973.0,8.0,15.0,9.0,49.0,40.9,18014.0,19.4308333,-155.4626667,9.451,3.25
1973.0,8.0,15.0,16.0,48.0,20.0,18015.0,19.4091667,-155.064,3.265,2.56
1973.0,8.0,16.0,6.0,41.0,21.0,18018.0,19.5668333,-155.6818333,7.138,2.69
1973.0,8.0,17.0,3.0,45.0,4.5,18020.0,20.614,-156.5578333,30.282,3.07
1973.0,8.0,18.0,20.0,28.0,15.4,18023.0,19.5301667,-155.7885,5.43,2.4
1973.0,8.0,19.0,5.0,27.0,50.9,18025.0,19.0201667,-155.3195,32.199,2.41
1973.0,8.0,19.0,5.0,34.0,30.8,18026.0,19.4456667,-155.8115,6.445,2.42
1973.0,8.0,21.0,14.0,15.0,42.1,18028.0,19.3398333,-155.3213333,2.106,3.05
1973.0,8.0,22.0,1.0,5.0,31.3,18031.0,19.681,-155.0243333,7.07,2.55
1973.0,8.0,22.0,5.0,0.0,16.1,18032.0,19.2416667,-155.4623333,11.516,2.46
1973.0,8.0,22.0,8.0,38.0,43.5,18033.0,19.3291667,-155.1883333,8.767,2.69
1973.0,8.0,22.0,11.0,9.0,40.6,18034.0,19.8851667,-155.0955,32.689,2.45
1973.0,8.0,23.0,1.0,12.0,24.1,18035.0,19.885,-156.3863333,4.222,3.04
1973.0,8.0,27.0,8.0,31.0,7.3,18042.0,19.4215,-155.2831667,15.44,2.48
1973.0,8.0,27.0,16.0,45.0,24.1,18045.0,19.3713333,-155.037,6.876,2.43
1973.0,8.0,28.0,15.0,22.0,55.9,18049.0,18.859,-155.3833333,8.733,2.54
1973.0,8.0,28.0,19.0,41.0,52.7,18050.0,19.4201667,-155.287,15.506,2.6
1973.0,8.0,29.0,0.0,13.0,24.8,18052.0,19.2993333,-155.2186667,8.744,3.18
1973.0,8.0,29.0,12.0,20.0,39.3,18054.0,19.4958333,-155.8426667,1.955,2.77
1973.0,8.0,29.0,22.0,6.0,43.2,18056.0,19.319,-154.7586667,29.876,2.82
1973.0,8.0,30.0,14.0,9.0,1.8,18059.0,19.3761667,-155.436,7.398,2.48
1973.0,8.0,30.0,20.0,46.0,53.9,18060.0,19.533,-156.0023333,4.975,2.99
1973.0,8.0,31.0,9.0,9.0,27.6,18061.0,19.7911667,-155.0511667,37.575,3.19
1973.0,9.0,1.0,15.0,1.0,23.1,18067.0,18.8671667,-155.2831667,50.286,2.67
1973.0,9.0,1.0,19.0,56.0,26.4,18068.0,19.4238333,-155.4133333,7.091,2.84
1973.0,9.0,2.0,6.0,56.0,29.0,18070.0,19.321,-155.14,8.212,3.13
1973.0,9.0,2.0,13.0,15.0,59.2,18072.0,19.3965,-155.2726667,1.829,2.59
1973.0,9.0,4.0,0.0,5.0,33.9,18073.0,19.7998333,-156.3506667,23.417,3.82
1973.0,9.0,4.0,4.0,25.0,7.2,18076.0,18.8656667,-155.3996667,9.65,2.53
